68346,2001 KZ66,2026,3,1,40.064165,140.281125,219.367784,16.695518,0.41647449,1.50749731
68347,2001 KB67,2026,3,1,154.978534,243.81782,245.847772,17.131844,0.37989349,0.9616636
68348,2001 LO7,2026,3,1,208.521188,181.667457,236.224929,25.351713,0.84084561,2.15541924
68372,2001 PM9,2026,3,1,37.319388,322.337477,252.957502,8.105437,0.41565409,1.61833477
68548,2001 XR31,2026,3,1,47.464138,24.70128,302.020543,22.714983,0.43671469,1.70720928
68950,2002 QF15,2026,3,1,148.049073,255.57561,236.202603,25.151609,0.34427342,1.05696957
69230,Hermes,2026,3,1,150.835836,92.921332,34.040612,6.067293,0.62392613,1.65509387
85182,1991 AQ,2026,3,1,208.31571,243.24674,339.37578,3.118759,0.77755191,2.22013492
85236,1993 KH,2026,3,1,252.213529,293.824879,54.356681,12.80644,0.3111194,1.23376051
85275,1994 LY,2026,3,1,37.469055,202.867327,141.130532,17.712161,0.44188777,1.89101361
85585,Mjolnir,2026,3,1,10.910908,95.447212,2.295261,4.082469,0.3563644,1.29760903
85628,1998 KV2,2026,3,1,27.25097,50.6058,66.721663,13.025836,0.33145621,1.59194635
85640,1998 OX4,2026,3,1,263.317695,117.315879,299.561804,4.51585,0.48570614,1.58040331
85709,1998 SG36,2026,3,1,135.352441,29.82317,186.545826,24.83245,0.33759056,1.64600729
85713,1998 SS49,2026,3,1,64.328391,103.139099,40.946909,10.784738,0.63883697,1.92356926
85770,1998 UP1,2026,3,1,251.613559,234.235037,18.315798,33.176748,0.34518665,0.99767225
85774,1998 UT18,2026,3,1,115.243776,50.161443,64.618055,13.587243,0.3288923,1.40284378
85818,1998 XM4,2026,3,1,177.627515,301.213603,235.637998,62.716574,0.4160537,1.65659423
85938,1999 DJ4,2026,3,1,237.448651,197.770248,19.862808,9.139771,0.484477,1.85258536
85953,1999 FK21,2026,3,1,54.160078,172.428333,180.430587,12.59552,0.70304438,0.73890446
85989,1999 JD6,2026,3,1,212.266556,309.26343,130.142567,17.067445,0.6328351,0.88307525
85990,1999 JV6,2026,3,1,78.390715,235.712164,124.200046,5.360622,0.31153003,1.00910347
86039,1999 NC43,2026,3,1,68.430467,120.822855,311.615585,7.133325,0.57888894,1.75973859
86450,2000 CK33,2026,3,1,233.441549,215.602749,124.827764,18.109821,0.41486225,0.96808843
86666,2000 FL10,2026,3,1,279.626456,258.895389,186.896031,29.011237,0.42700268,1.46319116
86667,2000 FO10,2026,3,1,352.770068,172.49179,208.301821,14.287414,0.59455754,0.85944329
86819,2000 GK137,2026,3,1,27.317301,150.279473,164.874945,10.061836,0.505833,1.9956309
86829,2000 GR146,2026,3,1,271.924596,31.432514,78.457775,14.371636,0.57504237,1.46272982
86878,2000 HD24,2026,3,1,271.339038,214.940545,230.975494,9.472542,0.61855876,1.34151193
87024,2000 JS66,2026,3,1,174.066617,84.950295,230.493383,14.433144,0.18976556,1.19657666
87025,2000 JT66,2026,3,1,49.099095,359.621013,120.487419,25.321142,0.48359601,1.22645434
87309,2000 QP,2026,3,1,140.914594,188.176333,294.266908,34.743007,0.46318711,0.84747093
87311,2000 QJ1,2026,3,1,18.419849,343.514632,191.41037,7.697261,0.51209299,1.59017961
87684,2000 SY2,2026,3,1,82.331661,47.815386,161.996382,19.221105,0.64272871,0.85865207
88213,2001 AF2,2026,3,1,123.192233,195.000546,114.246681,17.814498,0.59531799,0.95399747
88254,2001 FM129,2026,3,1,189.868895,140.238857,272.108079,1.522879,0.62950971,1.18238083
88710,2001 SL9,2026,3,1,333.976885,329.34886,202.818579,21.901096,0.27007373,1.06144332
88959,2001 TZ44,2026,3,1,235.888526,114.9228,38.941228,53.835429,0.56366795,1.72344761
89136,2001 US16,2026,3,1,284.726621,67.21812,175.886189,1.906009,0.25275594,1.3558995
